"Activity" "Variable" "Subset" "Subject" "Average"
"WALKING_DOWNSTAIRS" "tGravityAccMag-mean" "Train" "6" -0.925428308529412
"WALKING_DOWNSTAIRS" "tGravityAccMag-std" "Test" "1" -0.152963825147613
"WALKING_DOWNSTAIRS" "tGravityAccMag-std" "Test" "2" -0.337760914797297
"WALKING_DOWNSTAIRS" "tGravityAccMag-std" "Test" "3" -0.0582458756025397
"WALKING_DOWNSTAIRS" "tGravityAccMag-std" "Test" "4" -0.980389830862069
"WALKING_DOWNSTAIRS" "tGravityAccMag-std" "Test" "5" -0.968324177945205
"WALKING_DOWNSTAIRS" "tGravityAccMag-std" "Test" "6" -0.973332988055556
"WALKING_DOWNSTAIRS" "tGravityAccMag-std" "Train" "1" -0.354071025914634
"WALKING_DOWNSTAIRS" "tGravityAccMag-std" "Train" "2" -0.360342725684314
"WALKING_DOWNSTAIRS" "tGravityAccMag-std" "Train" "3" -0.0579978016333582
"WALKING_DOWNSTAIRS" "tGravityAccMag-std" "Train" "4" -0.983771897888199
"WALKING_DOWNSTAIRS" "tGravityAccMag-std" "Train" "5" -0.984442222990196
"WALKING_DOWNSTAIRS" "tGravityAccMag-std" "Train" "6" -0.980783537294118
"WALKING_UPSTAIRS" "fBodyAcc-mean-X" "Test" "1" -0.286756842419753
"WALKING_UPSTAIRS" "fBodyAcc-mean-X" "Test" "2" -0.292377649657534
"WALKING_UPSTAIRS" "fBodyAcc-mean-X" "Test" "3" 0.222293474982812
"WALKING_UPSTAIRS" "fBodyAcc-mean-X" "Test" "4" -0.96877401
"WALKING_UPSTAIRS" "fBodyAcc-mean-X" "Test" "5" -0.979738327058824
"WALKING_UPSTAIRS" "fBodyAcc-mean-X" "Test" "6" -0.945379142298851
"WALKING_UPSTAIRS" "fBodyAcc-mean-X" "Train" "1" -0.314257073725
"WALKING_UPSTAIRS" "fBodyAcc-mean-X" "Train" "2" -0.188995153419883
"WALKING_UPSTAIRS" "fBodyAcc-mean-X" "Train" "3" 0.132984497185806
"WALKING_UPSTAIRS" "fBodyAcc-mean-X" "Train" "4" -0.980020822890173
"WALKING_UPSTAIRS" "fBodyAcc-mean-X" "Train" "5" -0.987238505706522
"WALKING_UPSTAIRS" "fBodyAcc-mean-X" "Train" "6" -0.95445731020202
"WALKING_UPSTAIRS" "fBodyAcc-mean-Y" "Test" "1" -0.204361635179012
"WALKING_UPSTAIRS" "fBodyAcc-mean-Y" "Test" "2" -0.289704180405479
"WALKING_UPSTAIRS" "fBodyAcc-mean-Y" "Test" "3" -0.1206135791875
"WALKING_UPSTAIRS" "fBodyAcc-mean-Y" "Test" "4" -0.913144567959184
"WALKING_UPSTAIRS" "fBodyAcc-mean-Y" "Test" "5" -0.9398120975
"WALKING_UPSTAIRS" "fBodyAcc-mean-Y" "Test" "6" -0.936990134137931
"WALKING_UPSTAIRS" "fBodyAcc-mean-Y" "Train" "1" 0.0690201957298958
"WALKING_UPSTAIRS" "fBodyAcc-mean-Y" "Train" "2" -0.108210661538012
"WALKING_UPSTAIRS" "fBodyAcc-mean-Y" "Train" "3" 0.123612515812258
"WALKING_UPSTAIRS" "fBodyAcc-mean-Y" "Train" "4" -0.940083393352601
"WALKING_UPSTAIRS" "fBodyAcc-mean-Y" "Train" "5" -0.953621749782609
"WALKING_UPSTAIRS" "fBodyAcc-mean-Y" "Train" "6" -0.955582053030303
"WALKING_UPSTAIRS" "fBodyAcc-mean-Z" "Test" "1" -0.397645668506173
"WALKING_UPSTAIRS" "fBodyAcc-mean-Z" "Test" "2" -0.424190745986301
"WALKING_UPSTAIRS" "fBodyAcc-mean-Z" "Test" "3" -0.227654319400469
"WALKING_UPSTAIRS" "fBodyAcc-mean-Z" "Test" "4" -0.924152422857143
"WALKING_UPSTAIRS" "fBodyAcc-mean-Z" "Test" "5" -0.950616733823529
"WALKING_UPSTAIRS" "fBodyAcc-mean-Z" "Test" "6" -0.957087205287356
"WALKING_UPSTAIRS" "fBodyAcc-mean-Z" "Train" "1" -0.29111449735224
"WALKING_UPSTAIRS" "fBodyAcc-mean-Z" "Train" "2" -0.330540978272515
"WALKING_UPSTAIRS" "fBodyAcc-mean-Z" "Train" "3" -0.119388584998065
"WALKING_UPSTAIRS" "fBodyAcc-mean-Z" "Train" "4" -0.948707046936416
"WALKING_UPSTAIRS" "fBodyAcc-mean-Z" "Train" "5" -0.95661780625
"WALKING_UPSTAIRS" "fBodyAcc-mean-Z" "Train" "6" -0.959940343232323
"WALKING_UPSTAIRS" "fBodyAcc-std-X" "Test" "1" -0.320320641975309
"WALKING_UPSTAIRS" "fBodyAcc-std-X" "Test" "2" -0.396081591506849
"WALKING_UPSTAIRS" "fBodyAcc-std-X" "Test" "3" -0.0695417217484375
"WALKING_UPSTAIRS" "fBodyAcc-std-X" "Test" "4" -0.97347979622449
"WALKING_UPSTAIRS" "fBodyAcc-std-X" "Test" "5" -0.968978994264706
"WALKING_UPSTAIRS" "fBodyAcc-std-X" "Test" "6" -0.970644346551724
"WALKING_UPSTAIRS" "fBodyAcc-std-X" "Train" "1" -0.354416160447917
"WALKING_UPSTAIRS" "fBodyAcc-std-X" "Train" "2" -0.371114793297076
"WALKING_UPSTAIRS" "fBodyAcc-std-X" "Train" "3" 0.0266844594116129
"WALKING_UPSTAIRS" "fBodyAcc-std-X" "Train" "4" -0.983276023583815
"WALKING_UPSTAIRS" "fBodyAcc-std-X" "Train" "5" -0.985449773369565
"WALKING_UPSTAIRS" "fBodyAcc-std-X" "Train" "6" -0.980164846666667
"WALKING_UPSTAIRS" "fBodyAcc-std-Y" "Test" "1" -0.156136324571728
"WALKING_UPSTAIRS" "fBodyAcc-std-Y" "Test" "2" -0.227532155072603
"WALKING_UPSTAIRS" "fBodyAcc-std-Y" "Test" "3" -0.263146086771875
"WALKING_UPSTAIRS" "fBodyAcc-std-Y" "Test" "4" -0.878831496836735
"WALKING_UPSTAIRS" "fBodyAcc-std-Y" "Test" "5" -0.936363319705882
"WALKING_UPSTAIRS" "fBodyAcc-std-Y" "Test" "6" -0.928015712528736
"WALKING_UPSTAIRS" "fBodyAcc-std-Y" "Train" "1" 0.0336843473973958
"WALKING_UPSTAIRS" "fBodyAcc-std-Y" "Train" "2" -0.0307433574333333
"WALKING_UPSTAIRS" "fBodyAcc-std-Y" "Train" "3" 0.0572977579541935
"WALKING_UPSTAIRS" "fBodyAcc-std-Y" "Train" "4" -0.920975576705202
"WALKING_UPSTAIRS" "fBodyAcc-std-Y" "Train" "5" -0.938929451847826
"WALKING_UPSTAIRS" "fBodyAcc-std-Y" "Train" "6" -0.944110664525252
"WALKING_UPSTAIRS" "fBodyAcc-std-Z" "Test" "1" -0.247870087829383
"WALKING_UPSTAIRS" "fBodyAcc-std-Z" "Test" "2" -0.26564516420274
"WALKING_UPSTAIRS" "fBodyAcc-std-Z" "Test" "3" -0.189410451
"WALKING_UPSTAIRS" "fBodyAcc-std-Z" "Test" "4" -0.876455007869388
"WALKING_UPSTAIRS" "fBodyAcc-std-Z" "Test" "5" -0.929627809117647
"WALKING_UPSTAIRS" "fBodyAcc-std-Z" "Test" "6" -0.954431954022989
"WALKING_UPSTAIRS" "fBodyAcc-std-Z" "Train" "1" -0.233315212414115
"WALKING_UPSTAIRS" "fBodyAcc-std-Z" "Train" "2" -0.083672736445614
"WALKING_UPSTAIRS" "fBodyAcc-std-Z" "Train" "3" -0.167109573164516
"WALKING_UPSTAIRS" "fBodyAcc-std-Z" "Train" "4" -0.920733158208093
"WALKING_UPSTAIRS" "fBodyAcc-std-Z" "Train" "5" -0.935156209945652
"WALKING_UPSTAIRS" "fBodyAcc-std-Z" "Train" "6" -0.952268268919192
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-X" "Test" "1" -0.208144746098642
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-X" "Test" "2" -0.338157510410959
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-X" "Test" "3" -0.0378036780734375
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-X" "Test" "4" -0.975020301938776
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-X" "Test" "5" -0.970163481617647
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-X" "Test" "6" -0.973349567701149
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-X" "Train" "1" -0.344939409728646
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-X" "Train" "2" -0.354889682116959
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-X" "Train" "3" 0.0220611447360774
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-X" "Train" "4" -0.984603041271676
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-X" "Train" "5" -0.987306598315217
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-X" "Train" "6" -0.982508896565657
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Y" "Test" "1" -0.322485629160494
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Y" "Test" "2" -0.482352310228219
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Y" "Test" "3" -0.218563523735937
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Y" "Test" "4" -0.956454817244898
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Y" "Test" "5" -0.955687513529412
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Y" "Test" "6" -0.956492195632184
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Y" "Train" "1" -0.0897307935514062
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Y" "Train" "2" -0.31826174341345
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Y" "Train" "3" -0.0630940511322581
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Y" "Train" "4" -0.973412517687861
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Y" "Train" "5" -0.974652322880435
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Y" "Train" "6" -0.973444220757576
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Z" "Test" "1" -0.53185313654321
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Z" "Test" "2" -0.634385485068493
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Z" "Test" "3" -0.386412329265625
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Z" "Test" "4" -0.967730220714286
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Z" "Test" "5" -0.970447993382353
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Z" "Test" "6" -0.965783486781609
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Z" "Train" "1" -0.387756181015
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Z" "Train" "2" -0.567440671111111
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Z" "Train" "3" -0.22963671949871
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Z" "Train" "4" -0.977856067109827
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Z" "Train" "5" -0.977307266847826
"WALKING_UPSTAIRS" "fBodyAccJerk-mean-Z" "Train" "6" -0.97152404530303
"WALKING_UPSTAIRS" "fBodyAccJerk-std-X" "Test" "1" -0.359870325679012
"WALKING_UPSTAIRS" "fBodyAccJerk-std-X" "Test" "2" -0.312648235958904
"WALKING_UPSTAIRS" "fBodyAccJerk-std-X" "Test" "3" -0.268383025884375
"WALKING_UPSTAIRS" "fBodyAccJerk-std-X" "Test" "4" -0.959060066020408
"WALKING_UPSTAIRS" "fBodyAccJerk-std-X" "Test" "5" -0.922447671911765
"WALKING_UPSTAIRS" "fBodyAccJerk-std-X" "Test" "6" -0.948159380574713
"WALKING_UPSTAIRS" "fBodyAccJerk-std-X" "Train" "1" -0.290731132235417
"WALKING_UPSTAIRS" "fBodyAccJerk-std-X" "Train" "2" -0.31785037577193
"WALKING_UPSTAIRS" "fBodyAccJerk-std-X" "Train" "3" -0.188768022105161
"WALKING_UPSTAIRS" "fBodyAccJerk-std-X" "Train" "4" -0.97239337549133
"WALKING_UPSTAIRS" "fBodyAccJerk-std-X" "Train" "5" -0.961501734565217
"WALKING_UPSTAIRS" "fBodyAccJerk-std-X" "Train" "6" -0.963010633636364
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Y" "Test" "1" -0.20472369762963
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Y" "Test" "2" -0.477657647958904
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Y" "Test" "3" -0.246829742410937
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Y" "Test" "4" -0.959183909285714
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Y" "Test" "5" -0.960245623235294
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Y" "Test" "6" -0.95853129183908
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Y" "Train" "1" 0.0308200108640625
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Y" "Train" "2" -0.304352944748538
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Y" "Train" "3" -0.00720065550709677
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Y" "Train" "4" -0.975554502658959
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Y" "Train" "5" -0.97605698
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Y" "Train" "6" -0.975317403989899
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Z" "Test" "1" -0.562825507777778
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Z" "Test" "2" -0.702217226438356
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Z" "Test" "3" -0.50892359765625
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Z" "Test" "4" -0.974296377142857
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Z" "Test" "5" -0.975792201470588
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Z" "Test" "6" -0.969664868850575
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Z" "Train" "1" -0.452404310405208
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Z" "Train" "2" -0.62348293005848
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Z" "Train" "3" -0.347880173064516
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Z" "Train" "4" -0.982101837225434
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Z" "Train" "5" -0.982406094130435
"WALKING_UPSTAIRS" "fBodyAccJerk-std-Z" "Train" "6" -0.976705322929293
"WALKING_UPSTAIRS" "fBodyAccMag-mean" "Test" "1" -0.560091945185185
"WALKING_UPSTAIRS" "fBodyAccMag-mean" "Test" "2" -0.435281814520548
"WALKING_UPSTAIRS" "fBodyAccMag-mean" "Test" "3" 0.00601409059375
"WALKING_UPSTAIRS" "fBodyAccMag-mean" "Test" "4" -0.895750591734694
"WALKING_UPSTAIRS" "fBodyAccMag-mean" "Test" "5" -0.945860347941176
"WALKING_UPSTAIRS" "fBodyAccMag-mean" "Test" "6" -0.925063429329885
"WALKING_UPSTAIRS" "fBodyAccMag-mean" "Train" "1" -0.43235728265625
"WALKING_UPSTAIRS" "fBodyAccMag-mean" "Train" "2" -0.37081644525731
"WALKING_UPSTAIRS" "fBodyAccMag-mean" "Train" "3" -0.0493897145006452
"WALKING_UPSTAIRS" "fBodyAccMag-mean" "Train" "4" -0.929056665352601
"WALKING_UPSTAIRS" "fBodyAccMag-mean" "Train" "5" -0.95031913821413
"WALKING_UPSTAIRS" "fBodyAccMag-mean" "Train" "6" -0.937075174751515
"WALKING_UPSTAIRS" "fBodyAccMag-std-X" "Test" "1" 0.278521978518519
"WALKING_UPSTAIRS" "fBodyAccMag-std-X" "Test" "2" 0.261573942876712
"WALKING_UPSTAIRS" "fBodyAccMag-std-X" "Test" "3" 0.29149766703125
"WALKING_UPSTAIRS" "fBodyAccMag-std-X" "Test" "4" 0.259722824663265
"WALKING_UPSTAIRS" "fBodyAccMag-std-X" "Test" "5" 0.28058467
"WALKING_UPSTAIRS" "fBodyAccMag-std-X" "Test" "6" 0.263582623482759
"WALKING_UPSTAIRS" "fBodyAccMag-std-X" "Train" "1" 0.275574080208333
"WALKING_UPSTAIRS" "fBodyAccMag-std-X" "Train" "2" 0.260362443637427
"WALKING_UPSTAIRS" "fBodyAccMag-std-X" "Train" "3" 0.283701713548387
"WALKING_UPSTAIRS" "fBodyAccMag-std-X" "Train" "4" 0.276565634653179
"WALKING_UPSTAIRS" "fBodyAccMag-std-X" "Train" "5" 0.279991887228261
"WALKING_UPSTAIRS" "fBodyAccMag-std-X" "Train" "6" 0.265512751550505
"WALKING_UPSTAIRS" "fBodyGyro-mean-X" "Test" "1" -0.503848145679012
"WALKING_UPSTAIRS" "fBodyGyro-mean-X" "Test" "2" -0.394095940931507
"WALKING_UPSTAIRS" "fBodyGyro-mean-X" "Test" "3" -0.40594135046875
"WALKING_UPSTAIRS" "fBodyGyro-mean-X" "Test" "4" -0.969854835918367
"WALKING_UPSTAIRS" "fBodyGyro-mean-X" "Test" "5" -0.930763160882353
"WALKING_UPSTAIRS" "fBodyGyro-mean-X" "Test" "6" -0.960236514597701
"WALKING_UPSTAIRS" "fBodyGyro-mean-X" "Train" "1" -0.488382313713542
"WALKING_UPSTAIRS" "fBodyGyro-mean-X" "Train" "2" -0.422275436824561
"WALKING_UPSTAIRS" "fBodyGyro-mean-X" "Train" "3" -0.36004685843871
"WALKING_UPSTAIRS" "fBodyGyro-mean-X" "Train" "4" -0.97457426416185
"WALKING_UPSTAIRS" "fBodyGyro-mean-X" "Train" "5" -0.967872710108696
"WALKING_UPSTAIRS" "fBodyGyro-mean-X" "Train" "6" -0.971243131969697
"WALKING_UPSTAIRS" "fBodyGyro-mean-Y" "Test" "1" -0.527867497037037
"WALKING_UPSTAIRS" "fBodyGyro-mean-Y" "Test" "2" -0.558546105479452
"WALKING_UPSTAIRS" "fBodyGyro-mean-Y" "Test" "3" -0.450195225609375
"WALKING_UPSTAIRS" "fBodyGyro-mean-Y" "Test" "4" -0.956599831836735
"WALKING_UPSTAIRS" "fBodyGyro-mean-Y" "Test" "5" -0.960700772058824
"WALKING_UPSTAIRS" "fBodyGyro-mean-Y" "Test" "6" -0.94825192091954
"WALKING_UPSTAIRS" "fBodyGyro-mean-Y" "Train" "1" -0.327536729301563
"WALKING_UPSTAIRS" "fBodyGyro-mean-Y" "Train" "2" -0.410197965345029
"WALKING_UPSTAIRS" "fBodyGyro-mean-Y" "Train" "3" -0.184997547760645
"WALKING_UPSTAIRS" "fBodyGyro-mean-Y" "Train" "4" -0.973211008034682
"WALKING_UPSTAIRS" "fBodyGyro-mean-Y" "Train" "5" -0.970274152771739
"WALKING_UPSTAIRS" "fBodyGyro-mean-Y" "Train" "6" -0.966416759141414
"WALKING_UPSTAIRS" "fBodyGyro-mean-Z" "Test" "1" -0.383457471493827
"WALKING_UPSTAIRS" "fBodyGyro-mean-Z" "Test" "2" -0.339112471068493
"WALKING_UPSTAIRS" "fBodyGyro-mean-Z" "Test" "3" -0.257682177471875
"WALKING_UPSTAIRS" "fBodyGyro-mean-Z" "Test" "4" -0.938676261122449
"WALKING_UPSTAIRS" "fBodyGyro-mean-Z" "Test" "5" -0.945724191617647
"WALKING_UPSTAIRS" "fBodyGyro-mean-Z" "Test" "6" -0.958084863333333
"WALKING_UPSTAIRS" "fBodyGyro-mean-Z" "Train" "1" -0.2743035934
"WALKING_UPSTAIRS" "fBodyGyro-mean-Z" "Train" "2" -0.294795614390058
"WALKING_UPSTAIRS" "fBodyGyro-mean-Z" "Train" "3" -0.124990255744065
"WALKING_UPSTAIRS" "fBodyGyro-mean-Z" "Train" "4" -0.95655214849711
"WALKING_UPSTAIRS" "fBodyGyro-mean-Z" "Train" "5" -0.970080951956522
"WALKING_UPSTAIRS" "fBodyGyro-mean-Z" "Train" "6" -0.963753441666667
"WALKING_UPSTAIRS" "fBodyGyro-std" "Test" "1" -0.359121880135802
"WALKING_UPSTAIRS" "fBodyGyro-std" "Test" "2" -0.339302622739726
"WALKING_UPSTAIRS" "fBodyGyro-std" "Test" "3" 0.176994234440625
"WALKING_UPSTAIRS" "fBodyGyro-std" "Test" "4" -0.916715389285714
"WALKING_UPSTAIRS" "fBodyGyro-std" "Test" "5" -0.945836954558824
"WALKING_UPSTAIRS" "fBodyGyro-std" "Test" "6" -0.930267208850575
"WALKING_UPSTAIRS" "fBodyGyro-std" "Train" "1" -0.231771028795313
"WALKING_UPSTAIRS" "fBodyGyro-std" "Train" "2" -0.251719219964328
"WALKING_UPSTAIRS" "fBodyGyro-std" "Train" "3" 0.238482159429032
"WALKING_UPSTAIRS" "fBodyGyro-std" "Train" "4" -0.941458367803468
"WALKING_UPSTAIRS" "fBodyGyro-std" "Train" "5" -0.959563744728261
"WALKING_UPSTAIRS" "fBodyGyro-std" "Train" "6" -0.946915986974747
"WALKING_UPSTAIRS" "fBodyGyro-std-Y" "Test" "1" -0.547401485061728
"WALKING_UPSTAIRS" "fBodyGyro-std-Y" "Test" "2" -0.375318865191781
"WALKING_UPSTAIRS" "fBodyGyro-std-Y" "Test" "3" -0.4739171390625
"WALKING_UPSTAIRS" "fBodyGyro-std-Y" "Test" "4" -0.937105117346939
"WALKING_UPSTAIRS" "fBodyGyro-std-Y" "Test" "5" -0.952260938382353
"WALKING_UPSTAIRS" "fBodyGyro-std-Y" "Test" "6" -0.937705547356322
"WALKING_UPSTAIRS" "fBodyGyro-std-Y" "Train" "1" -0.314312226229167
"WALKING_UPSTAIRS" "fBodyGyro-std-Y" "Train" "2" -0.26390198698655
"WALKING_UPSTAIRS" "fBodyGyro-std-Y" "Train" "3" -0.26595064401871
"WALKING_UPSTAIRS" "fBodyGyro-std-Y" "Train" "4" -0.964305818901734
"WALKING_UPSTAIRS" "fBodyGyro-std-Y" "Train" "5" -0.965216362228261
"WALKING_UPSTAIRS" "fBodyGyro-std-Y" "Train" "6" -0.959435208636364
"WALKING_UPSTAIRS" "fBodyGyro-std-Z" "Test" "1" -0.485995198395062
"WALKING_UPSTAIRS" "fBodyGyro-std-Z" "Test" "2" -0.278405992010959
"WALKING_UPSTAIRS" "fBodyGyro-std-Z" "Test" "3" -0.44338896753125
"WALKING_UPSTAIRS" "fBodyGyro-std-Z" "Test" "4" -0.934798645612245
"WALKING_UPSTAIRS" "fBodyGyro-std-Z" "Test" "5" -0.951031604264706
"WALKING_UPSTAIRS" "fBodyGyro-std-Z" "Test" "6" -0.963427939770115
"WALKING_UPSTAIRS" "fBodyGyro-std-Z" "Train" "1" -0.390307382140625
"WALKING_UPSTAIRS" "fBodyGyro-std-Z" "Train" "2" -0.329352638815205
"WALKING_UPSTAIRS" "fBodyGyro-std-Z" "Train" "3" -0.367472538187097
"WALKING_UPSTAIRS" "fBodyGyro-std-Z" "Train" "4" -0.955593214971098
"WALKING_UPSTAIRS" "fBodyGyro-std-Z" "Train" "5" -0.969888667771739
"WALKING_UPSTAIRS" "fBodyGyro-std-Z" "Train" "6" -0.966328063888889
"WALKING_UPSTAIRS" "tBodyAcc-mean-X" "Test" "1" -0.300087705061728
"WALKING_UPSTAIRS" "tBodyAcc-mean-X" "Test" "2" -0.296959468849315
"WALKING_UPSTAIRS" "tBodyAcc-mean-X" "Test" "3" 0.185251369895312
"WALKING_UPSTAIRS" "tBodyAcc-mean-X" "Test" "4" -0.968543336020408
"WALKING_UPSTAIRS" "tBodyAcc-mean-X" "Test" "5" -0.976801520441177
"WALKING_UPSTAIRS" "tBodyAcc-mean-X" "Test" "6" -0.946638714482759
"WALKING_UPSTAIRS" "tBodyAcc-mean-X" "Train" "1" -0.311965819729688
"WALKING_UPSTAIRS" "tBodyAcc-mean-X" "Train" "2" -0.209581512360936
"WALKING_UPSTAIRS" "tBodyAcc-mean-X" "Train" "3" 0.128468549021935
"WALKING_UPSTAIRS" "tBodyAcc-mean-X" "Train" "4" -0.979913180982659
"WALKING_UPSTAIRS" "tBodyAcc-mean-X" "Train" "5" -0.986531462282609
"WALKING_UPSTAIRS" "tBodyAcc-mean-X" "Train" "6" -0.95686233540404
"WALKING_UPSTAIRS" "tBodyAcc-mean-Y" "Test" "1" -0.0172047736361605
"WALKING_UPSTAIRS" "tBodyAcc-mean-Y" "Test" "2" -0.0239061024914384
"WALKING_UPSTAIRS" "tBodyAcc-mean-Y" "Test" "3" -0.0174267574158906
"WALKING_UPSTAIRS" "tBodyAcc-mean-Y" "Test" "4" -0.018272347855102
"WALKING_UPSTAIRS" "tBodyAcc-mean-Y" "Test" "5" -0.0195577537661765
"WALKING_UPSTAIRS" "tBodyAcc-mean-Y" "Test" "6" -0.0182389166448276
"WALKING_UPSTAIRS" "tBodyAcc-mean-Y" "Train" "1" -0.0177114667726563
"WALKING_UPSTAIRS" "tBodyAcc-mean-Y" "Train" "2" -0.0288105279575439
"WALKING_UPSTAIRS" "tBodyAcc-mean-Y" "Train" "3" -0.0184199118944516
"WALKING_UPSTAIRS" "tBodyAcc-mean-Y" "Train" "4" -0.0125440197969942
"WALKING_UPSTAIRS" "tBodyAcc-mean-Y" "Train" "5" -0.0152218501929348
"WALKING_UPSTAIRS" "tBodyAcc-mean-Y" "Train" "6" -0.0193050758770707
"WALKING_UPSTAIRS" "tBodyAcc-mean-Z" "Test" "1" -0.11201987062963
"WALKING_UPSTAIRS" "tBodyAcc-mean-Z" "Test" "2" -0.121356536369863
"WALKING_UPSTAIRS" "tBodyAcc-mean-Z" "Test" "3" -0.099587395384375
"WALKING_UPSTAIRS" "tBodyAcc-mean-Z" "Test" "4" -0.0892860540816326
"WALKING_UPSTAIRS" "tBodyAcc-mean-Z" "Test" "5" -0.0993137501470588
"WALKING_UPSTAIRS" "tBodyAcc-mean-Z" "Test" "6" -0.107775225793103
"WALKING_UPSTAIRS" "tBodyAcc-mean-Z" "Train" "1" -0.108096318848958
"WALKING_UPSTAIRS" "tBodyAcc-mean-Z" "Train" "2" -0.121833335391813
"WALKING_UPSTAIRS" "tBodyAcc-mean-Z" "Train" "3" -0.104658333952258
"WALKING_UPSTAIRS" "tBodyAcc-mean-Z" "Train" "4" -0.112676584092486
"WALKING_UPSTAIRS" "tBodyAcc-mean-Z" "Train" "5" -0.104510837786087
"WALKING_UPSTAIRS" "tBodyAcc-mean-Z" "Train" "6" -0.104763745439899
"WALKING_UPSTAIRS" "tBodyAcc-std-X" "Test" "1" 0.957456311234568
"WALKING_UPSTAIRS" "tBodyAcc-std-X" "Test" "2" 0.917645971506849
"WALKING_UPSTAIRS" "tBodyAcc-std-X" "Test" "3" 0.94115091671875
"WALKING_UPSTAIRS" "tBodyAcc-std-X" "Test" "4" 0.861757572959184
"WALKING_UPSTAIRS" "tBodyAcc-std-X" "Test" "5" 0.9612830625
"WALKING_UPSTAIRS" "tBodyAcc-std-X" "Test" "6" -0.509724903448276
"WALKING_UPSTAIRS" "tBodyAcc-std-X" "Train" "1" 0.934906702083333
"WALKING_UPSTAIRS" "tBodyAcc-std-X" "Train" "2" 0.864744620877193
"WALKING_UPSTAIRS" "tBodyAcc-std-X" "Train" "3" 0.928451034387097
"WALKING_UPSTAIRS" "tBodyAcc-std-X" "Train" "4" 0.90292282
"WALKING_UPSTAIRS" "tBodyAcc-std-X" "Train" "5" 0.950057601304348
"WALKING_UPSTAIRS" "tBodyAcc-std-X" "Train" "6" -0.337129926176768
"WALKING_UPSTAIRS" "tBodyAcc-std-Y" "Test" "1" -0.135748130112346
"WALKING_UPSTAIRS" "tBodyAcc-std-Y" "Test" "2" -0.21367736757863
"WALKING_UPSTAIRS" "tBodyAcc-std-Y" "Test" "3" -0.176545891183594
"WALKING_UPSTAIRS" "tBodyAcc-std-Y" "Test" "4" -0.884128183142857
"WALKING_UPSTAIRS" "tBodyAcc-std-Y" "Test" "5" -0.935241352941176
